"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     , "Avg_SoundSpeed" ,  "Avg_Massflow"  ,    "Avg_Mach"    ,    "Avg_Temp"    ,    "Avg_Press"   ,   "Avg_Density"  ,  "Avg_Enthalpy"  ,  "Avg_NormalVel" ,   "Uniformity"   ,"Secondary_Strength","Momentum_Distortion","Secondary_Over_Uniformity",  "Avg_TotalTemp" , "Avg_TotalPress" ,  "Pressure_Drop" 
          0,           0,        1276,      -5.468102379,       -2.68018757,      -2.871904066,      -0.434421094,      -0.890277771,       2.928923608,       341.3881592,     0.03455599612,      0.8222511588,       559.6410027,       205040.5623,        2.55845005,       594711.3523,       248.7434483,       260.2663704,         14.43619066,          5.090210901,               0.9314267685,       591.8234551,       255508.1471,      -2420.838109
          0,           0,        1277,      -5.468748591,      -2.681059978,      -2.873498027,     -0.4358629051,     -0.8905369318,       2.928918398,       341.3870664,     0.03451713885,      0.8222420821,       559.6395721,       205040.7133,        2.55845785,       594709.6816,       248.7427028,        260.264333,         14.43153769,          5.087491872,               0.9311560252,       591.8218968,        255508.135,      -2420.967995
          0,           0,        1278,      -5.469395294,      -2.681933914,      -2.875087391,     -0.4373138622,     -0.8907954969,       2.928913216,       341.3859751,     0.03447832837,      0.8222330677,       559.6381409,       205040.8624,        2.55846563,        594708.012,       248.7419607,       260.2623026,         14.42691183,          5.084770906,               0.9308873798,       591.8203393,       255508.1231,       -2421.09603
          0,           0,        1279,      -5.470042451,      -2.682809354,      -2.876672252,     -0.4387736087,     -0.8910534888,       2.928908061,       341.3848852,     0.03443957217,      0.8222241144,       559.6367092,       205041.0098,       2.558473391,       594706.3434,       248.7412219,       260.2602789,         14.42231326,          5.082048095,               0.9306208439,       591.8187828,       255508.1115,      -2421.222343
          0,           0,        1280,      -5.470690092,      -2.683686319,      -2.878252799,     -0.4402424542,      -0.891310894,        2.92890293,       341.3837969,     0.03440086094,      0.8222152191,       559.6352771,       205041.1558,       2.558481136,       594704.6759,       248.7404853,       260.2582611,         14.41774201,          5.079323382,               0.9303564258,       591.8172274,       255508.1002,      -2421.347269
          0,           0,        1281,      -5.471338133,      -2.684564731,      -2.879828887,     -0.4417196904,     -0.8915677064,       2.928897817,         341.38271,     0.03436219107,      0.8222063773,       559.6338451,       205041.3009,       2.558488868,       594703.0095,       248.7397498,       260.2562479,         14.41319803,          5.076596761,                0.930094134,        591.815673,       255508.0893,      -2421.471255
          0,           0,        1282,      -5.471986589,      -2.685444569,       -2.88140062,     -0.4432053299,     -0.8918239201,       2.928892717,       341.3816246,     0.03432356183,       0.822197585,       559.6324134,       205041.4453,       2.558496592,       594701.3442,       248.7390142,       260.2542381,         14.40868115,          5.073868255,               0.9298339769,       591.8141195,       255508.0786,      -2421.594656
          0,           0,        1283,      -5.472635524,       -2.68632582,      -2.882968091,     -0.4446999297,     -0.8920795314,       2.928887628,       341.3805407,     0.03428496921,        0.82218884,       559.6309821,       205041.5893,       2.558504309,         594699.68,       248.7382779,       260.2522311,         14.40419125,          5.071137861,               0.9295759617,        591.812567,       255508.0681,      -2421.717641
          0,           0,        1284,      -5.473284924,      -2.687208443,      -2.884531302,     -0.4462036029,     -0.8923345331,        2.92888255,       341.3794584,     0.03424640946,      0.8221801421,       559.6295511,       205041.7328,       2.558512018,       594698.0167,       248.7375407,       260.2502268,         14.39972826,          5.068405579,               0.9293200953,       591.8110154,       255508.0577,      -2421.840173
          0,           0,        1285,        -5.4739347,      -2.688092417,      -2.886090411,     -0.4477162121,     -0.8925889263,       2.928877485,       341.3783775,     0.03420787755,      0.8221714934,       559.6281203,       205041.8757,       2.558519718,       594696.3543,       248.7368035,       260.2482258,         14.39529224,          5.065671395,               0.9290663853,       591.8094645,       255508.0475,      -2421.962007
          0,           0,        1286,      -5.474584705,      -2.688977686,      -2.887645294,     -0.4492368812,     -0.8928427064,        2.92887244,       341.3772981,     0.03416937178,      0.8221628971,       559.6266893,       205042.0174,       2.558527406,       594694.6927,        248.736067,       260.2462291,         14.39088337,          5.062935326,               0.9288148412,       591.8079144,       255508.0373,      -2422.082804
          0,           0,        1287,      -5.475234785,      -2.689864188,      -2.889195872,      -0.450764769,     -0.8930958705,       2.928867418,       341.3762201,     0.03413090399,      0.8221543573,       559.6252579,       205042.1577,       2.558535078,        594693.032,       248.7353328,       260.2442377,         14.38650186,          5.060197504,               0.9285654734,       591.8063651,       255508.0273,      -2422.202131
          0,           0,        1288,       -5.47588499,      -2.690751919,      -2.890742261,     -0.4523005758,     -0.8933484155,       2.928862424,       341.3751437,     0.03409247393,      0.8221458778,       559.6238257,       205042.2962,       2.558542731,       594691.3722,       248.7346019,       260.2422529,           14.382148,           5.05745796,               0.9283182898,       591.8048165,       255508.0174,      -2422.319627
          0,           0,        1289,      -5.476535377,      -2.691640874,      -2.892284565,     -0.4538448756,     -0.8936003372,       2.928857459,       341.3740687,     0.03405406993,      0.8221374599,       559.6223927,       205042.4328,       2.558550363,       594689.7134,       248.7338747,       260.2402749,         14.37782201,          5.054716612,               0.9280732959,       591.8032687,       255508.0078,      -2422.435229
          0,           0,        1290,      -5.477185875,      -2.692531028,      -2.893822807,     -0.4553971321,     -0.8938516327,       2.928852522,       341.3729952,     0.03401568935,       0.822129101,       559.6209592,       205042.5678,       2.558557977,       594688.0556,       248.7331505,       260.2383032,         14.37352404,          5.051973461,               0.9278304981,        591.801722,       255507.9986,      -2422.549241
          0,           0,        1291,      -5.477836446,      -2.693422335,      -2.895356938,     -0.4569571706,     -0.8941022937,       2.928847607,       341.3719232,     0.03397733237,      0.8221207962,       559.6195257,       205042.7016,       2.558565578,        594686.399,       248.7324281,       260.2363363,         14.36925401,          5.049228543,                0.927589902,       591.8001762,       255507.9897,      -2422.662164
          0,           0,        1292,      -5.478487066,       -2.69431478,      -2.896887093,     -0.4585251363,     -0.8943523191,       2.928842706,       341.3708526,     0.03393899647,      0.8221125399,       559.6180924,       205042.8349,        2.55857317,       594684.7435,       248.7317058,       260.2343727,         14.36501172,          5.046481876,                0.927351512,       591.7986314,       255507.9811,      -2422.774506
          0,           0,        1293,      -5.479137694,      -2.695208331,       -2.89841324,     -0.4601008458,     -0.8946016987,       2.928837815,       341.3697835,     0.03390067998,      0.8221043284,       559.6166596,       205042.9678,       2.558580756,        594683.089,       248.7309826,       260.2324114,         14.36079691,          5.043733485,               0.9271153318,       591.7970876,       255507.9727,      -2422.886572
          0,           0,        1294,      -5.479788274,      -2.696102956,      -2.899935366,      -0.461684163,     -0.8948504283,       2.928832934,       341.3687159,     0.03386237079,       0.822096161,       559.6152273,       205043.1005,       2.558588337,       594681.4354,       248.7302582,        260.230452,         14.35660943,          5.040983292,               0.9268813656,       591.7955445,       255507.9644,      -2422.998382
          0,           0,        1295,      -5.480438703,      -2.696998597,       -2.90145343,     -0.4632739573,     -0.8950985123,       2.928828063,       341.3676497,     0.03382408076,      0.8220880388,       559.6137952,       205043.2327,       2.558595912,       594679.7827,        248.729533,       260.2284949,         14.35244929,          5.038231433,               0.9266496219,       591.7940022,       255507.9561,       -2423.10978
          0,           0,        1296,      -5.481088911,      -2.697895235,      -2.902967442,     -0.4648699771,     -0.8953459529,       2.928823207,        341.366585,      0.0337858026,      0.8220799649,       559.6123631,       205043.3642,       2.558603477,       594678.1307,       248.7288079,        260.226541,         14.34831666,          5.035477864,               0.9264201102,       591.7924605,        255507.948,      -2423.220458
          0,           0,        1297,      -5.481738797,      -2.698792815,      -2.904477552,     -0.4664706316,     -0.8955927552,       2.928818372,       341.3655218,      0.0337475756,       0.822071943,       559.6109308,       205043.4946,        2.55861103,       594676.4796,       248.7280842,       260.2245911,         14.34421176,          5.032722966,               0.9261928448,       591.7909195,         255507.94,      -2423.330033
          0,           0,        1298,      -5.482388367,      -2.699691368,      -2.905983851,     -0.4680769743,     -0.8958389204,       2.928813561,         341.36446,     0.03370942727,       0.822063976,       559.6094979,       205043.6236,       2.558618568,       594674.8293,        248.727363,       260.2226463,         14.34013483,          5.029967033,               0.9259678349,       591.7893792,       255507.9322,      -2423.438151
          0,           0,        1299,      -5.483037719,      -2.700590892,      -2.907486329,     -0.4696906686,     -0.8960844443,       2.928808776,       341.3633996,     0.03367135024,       0.822056066,       559.6080645,        205043.751,       2.558626089,       594673.1799,        248.726645,       260.2207072,         14.33608605,          5.027210042,               0.9257450815,       591.7878396,       255507.9246,       -2423.54464
          0,           0,        1300,      -5.483686866,      -2.701491357,      -2.908985007,     -0.4713120252,     -0.8963293207,       2.928804016,       341.3623408,     0.03363332581,      0.8220482127,       559.6066305,       205043.8769,       2.558633593,       594671.5314,         248.72593,       260.2187737,         14.33206553,          5.024451871,               0.9255245827,       591.7863009,       255507.9173,      -2423.649582
          0,           0,        1301,      -5.484335741,      -2.702392767,      -2.910480214,     -0.4729408215,     -0.8965735537,       2.928799277,       341.3612833,     0.03359533246,      0.8220404136,       559.6051962,       205044.0015,       2.558641083,        594669.884,       248.7252173,       260.2168453,         14.32807328,          5.021692363,               0.9253063372,       591.7847631,       255507.9103,      -2423.753279
          0,           0,        1302,      -5.484984268,      -2.703295059,      -2.911971679,     -0.4745759189,     -0.8968171314,       2.928794553,       341.3602274,     0.03355736955,      0.8220326646,        559.603762,       205044.1252,       2.558648562,       594668.2376,       248.7245057,       260.2149207,         14.32410915,          5.018931557,               0.9250903477,       591.7832262,       255507.9035,      -2423.856153
          0,           0,        1303,      -5.485632351,       -2.70419819,      -2.913459302,      -0.476216506,     -0.8970600468,        2.92878984,       341.3591728,     0.03351943833,      0.8220249616,        559.602328,       205044.2485,       2.558656033,       594666.5922,       248.7237941,       260.2129988,         14.32017298,          5.016169518,               0.9248766196,       591.7816901,        255507.897,      -2423.958552
          0,           0,        1304,      -5.486279871,      -2.705102112,      -2.914943035,     -0.4778613834,      -0.897302299,       2.928785136,       341.3581197,     0.03348157665,      0.8220173027,       559.6008943,       205044.3714,       2.558663499,       594664.9477,       248.7230821,        260.211079,          14.3162645,          5.013406635,               0.9246651604,       591.7801547,       255507.8906,      -2424.060566
          0,           0,        1305,      -5.486926821,      -2.706006864,      -2.916423081,     -0.4795118355,      -0.897543887,       2.928780441,       341.3570681,     0.03344379166,      0.8220096887,       559.5994608,       205044.4937,       2.558670957,        594663.304,       248.7223702,       260.2091616,         14.31238361,          5.010643026,               0.9244559722,       591.7786201,       255507.8844,      -2424.162024
          0,           0,        1306,      -5.487573158,      -2.706912429,      -2.917899454,     -0.4811681454,     -0.8977848106,       2.928775761,       341.3560178,     0.03340607398,      0.8220021228,       559.5980271,       205044.6152,       2.558678405,        594661.661,       248.7216591,       260.2072475,         14.30853033,           5.00787866,               0.9242490544,        591.777086,       255507.8782,      -2424.262596
          0,           0,        1307,      -5.488218782,      -2.707818763,      -2.919372119,     -0.4828296514,     -0.8980250707,         2.9287711,       341.3549691,     0.03336842377,       0.821994609,        559.596593,       205044.7353,       2.558685839,       594660.0188,       248.7209503,       260.2053379,         14.30470479,          5.005113583,               0.9240444077,       591.7755526,        255507.872,       -2424.36189
          0,           0,        1308,      -5.488863743,      -2.708725873,      -2.920841182,      -0.484497005,      -0.898264667,       2.928766464,       341.3539217,     0.03333083547,      0.8219871505,       559.5951581,       205044.8539,       2.558693256,       594658.3774,       248.7202446,       260.2034337,         14.30090723,          5.002347796,               0.9238420317,       591.7740197,        255507.866,      -2424.459609
          0,           0,        1309,      -5.489508104,      -2.709633751,      -2.922306699,     -0.4861706102,     -0.8985035993,       2.928761855,       341.3528758,     0.03329330203,      0.8219797487,       559.5937226,       205044.9708,       2.558700656,       594656.7369,       248.7195426,       260.2015355,         14.29713781,          4.999581287,               0.9236419251,       591.7724876,       255507.8602,      -2424.555673
          0,           0,        1310,      -5.490151799,      -2.710542381,      -2.923768713,      -0.487850214,     -0.8987418654,       2.928757272,       341.3518313,     0.03325582138,      0.8219724021,       559.5922865,       205045.0861,       2.558708038,       594655.0973,       248.7188438,       260.1996429,         14.29339661,          4.996814089,               0.9234440873,       591.7709563,       255507.8547,      -2424.650233
          0,           0,        1311,      -5.490794716,       -2.71145175,      -2.925227296,     -0.4895354095,     -0.8989794619,       2.928752709,       341.3507882,     0.03321839195,      0.8219650822,       559.5908501,       205045.2002,       2.558715406,       594653.4584,       248.7181557,        260.197755,         14.28968358,          4.994067205,               0.9232485181,       591.7694257,       255507.8492,      -2424.743596
          0,           0,        1312,      -5.491436704,      -2.712361844,      -2.926682387,     -0.4912252888,      -0.899216386,       2.928748162,       341.3497466,      0.0331810153,       0.821957739,       559.5894138,       205045.3134,       2.558722765,       594651.8201,       248.7174915,       260.1958707,         14.28599858,          4.991377951,               0.9230552181,       591.7678955,       255507.8435,      -2424.836182
          0,           0,        1313,      -5.492077688,      -2.713272641,      -2.928133994,     -0.4929193482,     -0.8994526372,       2.928743625,       341.3487064,      0.0331437099,      0.8219504399,       559.5879777,       205045.4262,       2.558730116,       594650.1826,       248.7168274,       260.1939888,         14.28234133,          4.988687925,               0.9228641897,       591.7663661,       255507.8381,      -2424.928328
          0,           0,        1314,      -5.492717635,      -2.714184155,      -2.929582116,     -0.4946179661,     -0.8996882105,       2.928739096,       341.3476676,     0.03310648857,      0.8219431835,       559.5865418,       205045.5386,        2.55873746,        594648.546,       248.7161632,        260.192109,         14.27871156,          4.985997295,               0.9226754334,       591.7648374,       255507.8327,      -2425.020047
          0,           0,        1315,        -5.4933565,      -2.715096376,      -2.931026824,     -0.4963212463,     -0.8999231046,       2.928734577,       341.3466302,     0.03306934966,      0.8219359719,       559.5851059,       205045.6503,       2.558744797,       594646.9102,       248.7154996,       260.1902318,         14.27510912,            4.9833061,               0.9224889467,       591.7633092,       255507.8273,      -2425.111088
          0,           0,        1316,      -5.493994305,      -2.716009347,      -2.932468209,      -0.498029828,     -0.9001573182,       2.928730073,       341.3455942,     0.03303226794,      0.8219288086,       559.5836696,       205045.7609,       2.558752121,        594645.275,       248.7148374,       260.1883583,         14.27153406,          4.980614178,               0.9223047265,       591.7617816,        255507.822,      -2425.201095
          0,           0,        1317,      -5.494630883,      -2.716923009,       -2.93390608,      -0.499741194,     -0.9003908534,        2.92872559,       341.3445596,     0.03299526044,      0.8219216973,       559.5822328,       205045.8701,       2.558759431,       594643.6405,        248.714178,       260.1864895,         14.26798657,          4.977921729,               0.9221227773,       591.7602545,       255507.8167,      -2425.289722
          0,           0,        1318,      -5.495266143,      -2.717837362,      -2.935340525,     -0.5014548388,     -0.9006237107,       2.928721131,       341.3435265,     0.03295835477,      0.8219146405,       559.5807951,       205045.9776,       2.558766723,       594642.0068,       248.7135222,       260.1846263,         14.26446682,          4.975229042,               0.9219431036,        591.758728,       255507.8116,      -2425.376711
          0,           0,        1319,      -5.495900204,      -2.718752449,      -2.936771697,     -0.5031728131,     -0.9008558889,       2.928716698,       341.3424947,     0.03292154547,      0.8219076391,       559.5793567,       205046.0834,       2.558773998,       594640.3739,       248.7128705,       260.1827689,         14.26097493,          4.972536132,               0.9217657031,       591.7572021,       255507.8067,      -2425.461974
          0,           0,        1320,      -5.496533038,      -2.719668228,      -2.938199555,     -0.5048951231,     -0.9010873871,       2.928712292,       341.3414644,     0.03288482762,      0.8219006923,       559.5779175,       205046.1875,       2.558781255,       594638.7418,       248.7122227,       260.1809171,         14.25751093,          4.969843001,               0.9215905731,       591.7556769,       255507.8021,      -2425.545598
          0,           0,        1321,      -5.497164619,      -2.720584713,      -2.939624172,     -0.5066211189,      -0.901318204,       2.928707907,       341.3404354,     0.03284820123,      0.8218937975,       559.5764778,       205046.2903,       2.558788497,       594637.1107,       248.7115781,       260.1790704,         14.25407482,          4.967149694,               0.9214177118,       591.7541525,       255507.7976,      -2425.627889
          0,           0,        1322,      -5.497794982,      -2.721501892,      -2.941045634,     -0.5083512234,     -0.9015483358,       2.928703539,       341.3394079,     0.03281166051,      0.8218869498,       559.5750381,       205046.3922,       2.558795729,       594635.4805,       248.7109353,       260.1772273,         14.25066644,          4.964456209,                0.921247115,       591.7526288,       255507.7935,      -2425.709322
          0,           0,        1323,      -5.498424154,      -2.722419746,      -2.942463971,     -0.5100859353,     -0.9017777806,       2.928699182,       341.3383817,     0.03277519651,      0.8218801444,       559.5735985,       205046.4936,       2.558802954,       594633.8512,       248.7102931,       260.1753866,         14.24728549,          4.961762524,               0.9210787771,       591.7511059,       255507.7896,      -2425.790324
          0,           0,        1324,      -5.499052103,      -2.723338278,      -2.943879294,     -0.5118251521,     -0.9020065405,       2.928694833,        341.337357,     0.03273880876,      0.8218733788,       559.5721592,       205046.5948,       2.558810174,       594632.2227,       248.7096505,       260.1735476,         14.24393168,          4.959068686,               0.9209126938,       591.7495836,       255507.7858,      -2425.871078
          0,           0,        1325,      -5.499678721,      -2.724257453,      -2.945291564,     -0.5135678051,     -0.9022346132,       2.928690492,       341.3363337,     0.03270250091,      0.8218666531,       559.5707201,       205046.6955,       2.558817388,        594630.595,       248.7090079,       260.1717102,          14.2406048,          4.956374777,               0.9207488625,       591.7480618,       255507.7821,      -2425.951489
          0,           0,        1326,      -5.500304026,      -2.725177259,      -2.946700821,     -0.5153141935,     -0.9024619987,       2.928686162,       341.3353117,     0.03266627108,      0.8218599698,       559.5692809,       205046.7956,       2.558824595,       594628.9679,        248.708366,       260.1698753,         14.23730481,          4.953680834,               0.9205872792,       591.7465406,       255507.7784,      -2426.031272
          0,           0,        1327,       -5.50092804,       -2.72609769,      -2.948107126,     -0.5170645393,      -0.902688699,       2.928681849,       341.3342912,     0.03263011696,      0.8218533326,       559.5678414,       205046.8946,        2.55883179,       594627.3415,       248.7077259,       260.1680439,         14.23403174,          4.950986887,               0.9204279405,       591.7450198,       255507.7746,      -2426.110021
          0,           0,        1328,       -5.50155075,      -2.727018733,      -2.949510511,      -0.518818367,      -0.902914714,       2.928677558,       341.3332721,     0.03259403727,      0.8218467457,       559.5664011,       205046.9921,        2.55883897,       594625.7157,       248.7070889,       260.1662174,         14.23078573,          4.948292976,               0.9202708433,       591.7434994,        255507.771,      -2426.187315
          0,           0,        1329,      -5.502172191,      -2.727940367,      -2.950910974,     -0.5205756872,     -0.9031400296,       2.928673292,       341.3322543,     0.03255803552,      0.8218402123,       559.5649599,       205047.0878,       2.558846132,       594624.0906,       248.7064562,       260.1643966,         14.22756694,          4.945599177,               0.9201159853,       591.7419796,       255507.7674,      -2426.262861
          0,           0,        1330,      -5.502792306,      -2.728862588,      -2.952308615,     -0.5223354946,     -0.9033646454,       2.928669054,       341.3312379,     0.03252211235,      0.8218337332,       559.5635178,       205047.1817,       2.558853274,       594622.4663,       248.7058279,       260.1625818,         14.22437548,          4.942905532,               0.9199633648,       591.7404604,        255507.764,      -2426.336614
          0,           0,        1331,      -5.503411133,      -2.729785368,      -2.953703403,     -0.5240974127,     -0.9035885765,        2.92866484,        341.330223,     0.03248627144,      0.8218273058,        559.562075,       205047.2741,       2.558860401,       594620.8428,       248.7052036,       260.1607725,         14.22121139,          4.940212112,               0.9198129798,       591.7389418,       255507.7609,      -2426.408878
          0,           0,        1332,      -5.504028724,      -2.730708694,      -2.955095415,     -0.5258615377,     -0.9038118169,       2.928660645,       341.3292093,     0.03245051655,      0.8218209246,        559.560632,       205047.3654,       2.558867517,       594619.2202,       248.7045817,       260.1589671,         14.21807452,             4.937519,               0.9196648269,       591.7374239,       255507.7581,      -2426.480189
          0,           0,        1333,      -5.504645128,       -2.73163256,      -2.956484737,     -0.5276281549,     -0.9040343664,       2.928656461,       341.3281971,     0.03241484373,      0.8218145839,       559.5591891,       205047.4564,       2.558874626,       594617.5985,       248.7039607,        260.157164,         14.21496453,          4.934826216,               0.9195189003,       591.7359068,       255507.7556,      -2426.551062
          0,           0,        1334,       -5.50526038,      -2.732556961,      -2.957871467,     -0.5293972615,     -0.9042562259,       2.928652285,       341.3271863,     0.03237924615,      0.8218082798,       559.5577465,       205047.5471,       2.558881731,       594615.9777,       248.7033394,       260.1553621,          14.2118811,          4.932133749,               0.9193751931,       591.7343902,       255507.7532,      -2426.621809
          0,           0,        1335,      -5.505874503,       -2.73348188,      -2.959255612,      -0.531168539,     -0.9044773952,       2.928648116,       341.3261768,     0.03234371851,      0.8218020114,       559.5563043,       205047.6377,       2.558888834,       594614.3575,       248.7027175,       260.1535612,         14.20882394,          4.929441601,               0.9192336988,       591.7328742,       255507.7508,      -2426.692458
          0,           0,        1336,      -5.506487519,      -2.734407292,      -2.960637196,     -0.5329417176,     -0.9046978744,       2.928643955,       341.3251687,     0.03230825777,      0.8217957803,       559.5548623,        205047.728,       2.558895931,        594612.738,       248.7020956,       260.1517618,         14.20579294,          4.926749791,               0.9190944119,       591.7313586,       255507.7485,       -2426.76279
          0,           0,        1337,      -5.507099458,      -2.735333178,      -2.962016265,     -0.5347165534,     -0.9049176143,       2.928639808,       341.3241619,     0.03227286257,        0.82178959,         559.55342,       205047.8175,        2.55890302,        594611.119,       248.7014748,       260.1499649,         14.20278812,          4.924058355,               0.9189573276,       591.7298434,       255507.7461,      -2426.832417
          0,           0,        1338,      -5.507710355,      -2.736259521,      -2.963392868,     -0.5364928409,     -0.9051366482,        2.92863568,       341.3231566,     0.03223753238,      0.8217834448,       559.5519771,       205047.9058,       2.558910097,       594609.5007,       248.7008564,       260.1481719,         14.19980959,          4.921367335,               0.9188224413,       591.7283286,       255507.7438,      -2426.900931
          0,           0,        1339,      -5.508320258,      -2.737186309,      -2.964767071,     -0.5382703852,     -0.9053550073,       2.928631576,       341.3221525,     0.03220226669,      0.8217773476,       559.5505336,       205047.9927,        2.55891716,        594607.883,       248.7002414,       260.1463835,          14.1968575,          4.918676774,               0.9186897486,       591.7268143,       255507.7416,      -2426.968042
          0,           0,        1340,      -5.508929229,      -2.738113514,      -2.966138881,     -0.5400490745,     -0.9055726898,       2.928627495,       341.3211499,     0.03216706468,      0.8217712995,       559.5490893,        205048.078,       2.558924206,       594606.2659,       248.6996302,       260.1446001,         14.19393197,          4.915986715,               0.9185592445,       591.7253004,       255507.7395,      -2427.033677
          0,           0,        1341,      -5.509537312,      -2.739041122,      -2.967508361,     -0.5418286818,     -0.9057896927,       2.928623437,       341.3201486,     0.03213192441,      0.8217652989,       559.5476444,        205048.162,       2.558931239,       594604.6497,       248.6990223,       260.1428215,         14.19103297,          4.913297194,               0.9184309237,       591.7237871,       255507.7376,      -2427.098005
          0,           0,        1342,      -5.510144527,      -2.739969156,      -2.968875636,     -0.5436087922,     -0.9060059965,       2.928619396,       341.3191486,     0.03209683408,      0.8217593426,       559.5461991,        205048.245,        2.55893826,       594603.0342,        248.698417,       260.1410468,         14.18816037,          4.910608171,               0.9183047805,       591.7222744,        255507.736,      -2427.161342
          0,           0,        1343,      -5.510750742,       -2.74089757,      -2.970240635,     -0.5453872846,     -0.9062215938,       2.928615368,         341.31815,     0.03206179304,      0.8217534275,       559.5447537,       205048.3272,       2.558945272,       594601.4194,       248.6978133,        260.139275,         14.18531393,            4.9079197,               0.9181808128,       591.7207622,       255507.7345,      -2427.223985
          0,           0,        1344,      -5.511356013,      -2.741826261,      -2.971603064,     -0.5471629254,     -0.9064365004,       2.928611349,       341.3171527,      0.0320267901,      0.8217475512,       559.5433082,       205048.4088,       2.558952277,       594599.8054,       248.6972105,       260.1375054,         14.18249346,          4.905231719,               0.9180590181,       591.7192505,       255507.7331,      -2427.286166
          0,           0,        1345,      -5.511960475,       -2.74275523,      -2.972963139,     -0.5489358798,     -0.9066507214,        2.92860734,       341.3161568,     0.03199184826,      0.8217417117,       559.5418628,       205048.4901,       2.558959278,        594598.192,       248.6966081,       260.1357376,         14.17969878,          4.902544478,               0.9179393956,       591.7177393,       255507.7318,      -2427.348051
          0,           0,        1346,      -5.512564283,      -2.743684485,      -2.974320896,     -0.5507081135,     -0.9068642561,       2.928603339,       341.3151622,     0.03195692236,      0.8217359084,       559.5404175,        205048.571,       2.558966274,       594596.5792,       248.6960058,       260.1339713,         14.17692982,          4.899857611,               0.9178219379,       591.7162285,       255507.7305,      -2427.409733
          0,           0,        1347,      -5.513167383,      -2.744613973,      -2.975676511,     -0.5524771634,     -0.9070771088,       2.928599349,       341.3141689,     0.03192201176,      0.8217301408,       559.5389722,       205048.6517,       2.558973267,       594594.9669,       248.6954033,       260.1322064,          14.1741866,          4.897171158,               0.9177066438,        591.714718,       255507.7294,      -2427.471309
          0,           0,        1348,       -5.51376978,        -2.7455437,      -2.977030082,     -0.5542427668,     -0.9072892828,        2.92859537,        341.313177,     0.03188716486,      0.8217244089,       559.5375271,       205048.7321,       2.558980255,       594593.3553,       248.6948011,       260.1304429,         14.17146904,          4.894485597,               0.9175935146,       591.7132079,       255507.7283,      -2427.532635
          0,           0,        1349,      -5.514371614,      -2.746473682,      -2.978381606,     -0.5560076208,     -0.9075007784,       2.928591406,       341.3121864,     0.03185239927,      0.8217187148,       559.5360817,       205048.8119,       2.558987238,       594591.7441,          248.6942,       260.1286814,         14.16877712,          4.891801135,               0.9174825445,       591.7116981,       255507.7273,      -2427.593391
          0,           0,        1350,      -5.514972951,      -2.747403924,      -2.979731186,     -0.5577728128,     -0.9077115975,        2.92858746,       341.3111972,      0.0318177103,      0.8217130612,        559.534636,       205048.8908,       2.558994211,       594590.1335,       248.6936008,       260.1269229,         14.16611086,          4.889117779,               0.9173737231,       591.7101887,       255507.7264,      -2427.653303
          0,           0,        1351,      -5.515573772,      -2.748334395,      -2.981078828,     -0.5595380275,     -0.9079217363,        2.92858353,       341.3102093,     0.03178307897,      0.8217074491,       559.5331899,       205048.9689,       2.559001175,       594588.5236,       248.6930039,       260.1251677,         14.16347032,          4.886435394,               0.9172670392,       591.7086797,       255507.7256,      -2427.712313
          0,           0,        1352,      -5.516174028,      -2.749265056,      -2.982424482,     -0.5613022517,     -0.9081311922,       2.928579617,       341.3092227,     0.03174847989,      0.8217018772,       559.5317435,       205049.0462,       2.559008131,       594586.9142,       248.6924087,       260.1234154,         14.16085549,          4.883753774,               0.9171624829,       591.7071711,       255507.7251,      -2427.770666
          0,           0,        1353,      -5.516773639,      -2.750195861,       -2.98376812,     -0.5630637817,     -0.9083399632,       2.928575714,       341.3082374,     0.03171393554,      0.8216963412,       559.5302972,       205049.1231,       2.559015083,       594585.3056,       248.6918142,       260.1216649,         14.15826619,          4.881073163,               0.9170600499,       591.7056631,       255507.7247,      -2427.828744
          0,           0,        1354,      -5.517372619,      -2.751126821,      -2.985109879,     -0.5648235447,     -0.9085480482,       2.928571817,       341.3072535,      0.0316794592,      0.8216908375,       559.5288512,          205049.2,       2.559022032,       594583.6977,       248.6912196,       260.1199154,         14.15570205,          4.878393734,               0.9169597326,       591.7041555,       255507.7245,      -2427.886798
          0,           0,        1355,      -5.517970982,      -2.752057977,       -2.98645002,      -0.566582296,     -0.9087554478,       2.928567924,       341.3062709,     0.03164499592,      0.8216853655,       559.5274055,       205049.2769,        2.55902898,       594582.0903,       248.6906243,       260.1181665,         14.15316284,          4.875715069,               0.9168615181,       591.7026483,       255507.7243,      -2427.944924
          0,           0,        1356,      -5.518568615,      -2.752989194,      -2.987788159,     -0.5683367133,     -0.9089621613,       2.928564036,       341.3052896,     0.03161057762,      0.8216799259,       559.5259598,       205049.3536,       2.559035925,       594580.4833,       248.6900288,       260.1164185,         14.15064833,          4.873037491,               0.9167654032,       591.7011413,       255507.7241,      -2428.002951
          0,           0,        1357,      -5.519165464,      -2.753920511,      -2.989124515,     -0.5700879372,      -0.909168192,       2.928560157,       341.3043096,     0.03157622999,      0.8216745211,       559.5245141,       205049.4297,       2.559042865,       594578.8769,       248.6894341,       260.1146722,         14.14815841,          4.870361269,               0.9166713831,       591.6996345,       255507.7239,      -2428.060547
